# Global Ionospheric Radio Observatory
# GIRO Tabulated Ionospheric Characteristics, Version 1.0 Revision B
# Generated by DIDBGetValues on 2023-09-19T19:14:50.499Z
#
# Location: GEO 62.38N 215.0E, URSI-Code GA762 GAKONA
# Instrument: Ionosonde, Model: DPS-4D
#
# Query for measurement intervals of time:
# 2018-07-02T21:00:00.000Z - 2019-07-02T03:00:00.000Z
#
# Data Selection:
# CS is Autoscaling Confidence Score (from 0 to 100, 999 if manual scaling, -1 if unknown)
# foE [MHz] - E layer critical frequency
#
# All GIRO measurements are released under CC-BY-NC-SA 4.0 license
# Please follow the Lowell GIRO Data Center RULES OF THE ROAD
# https://ulcar.uml.edu/DIDBase/RulesOfTheRoadForDIDBase.htm
# Requires acknowledgement of GA762 data provider
#
#Time                     CS   foE QD
2019-06-20T14:52:40.000Z  50  2.23 //
2019-06-20T15:07:40.000Z  40  2.26 //
2019-06-20T15:15:10.000Z  80  2.26 //
2019-06-20T15:22:40.000Z  70  2.38 //
2019-06-20T15:30:10.000Z  65  2.51 //
2019-06-20T15:37:40.000Z  80  2.51 //
2019-06-20T15:45:10.000Z  80  2.15 //
2019-06-20T15:52:40.000Z  70  2.51 //
2019-06-20T16:00:10.000Z  70  2.33 //
2019-06-20T16:07:40.000Z  70  2.43 //
2019-06-20T16:15:10.000Z  70  2.65 //
2019-06-20T16:22:40.000Z  70  2.51 //
2019-06-20T16:30:10.000Z  90  2.51 //
2019-06-20T16:37:40.000Z  70  2.51 //
2019-06-20T16:45:10.000Z  70  2.51 //
2019-06-20T16:52:40.000Z  70  2.51 //
2019-06-20T17:00:10.000Z  90  2.36 //
2019-06-20T17:15:10.000Z  60  2.51 //
2019-06-20T17:22:40.000Z  80  2.86 //
2019-06-20T17:30:10.000Z  80  2.88 //
2019-06-20T17:37:40.000Z  90  2.88 //
2019-06-20T17:45:10.000Z  95  2.90 //
2019-06-20T17:52:40.000Z  90  2.93 //
2019-06-20T18:00:10.000Z  60  2.70 //
2019-06-20T18:07:40.000Z  80  2.95 //
2019-06-20T18:15:10.000Z  60  2.98 //
2019-06-20T18:22:40.000Z  70  2.98 //
2019-06-20T18:30:10.000Z  80  3.01 //
2019-06-20T18:37:40.000Z  80  2.51 //
2019-06-20T18:45:10.000Z  80  3.03 //
2019-06-20T18:52:40.000Z  80  3.03 //
2019-06-20T19:00:10.000Z  80  3.03 //
2019-06-20T19:07:40.000Z  65  2.86 //
2019-06-20T19:15:10.000Z  70  3.03 //
2019-06-20T19:22:40.000Z  80  3.03 //
2019-06-20T19:30:10.000Z  65  2.88 //
2019-06-20T19:37:40.000Z  60  2.90 //
2019-06-20T19:45:10.000Z  90  3.03 //
2019-06-20T19:52:40.000Z  95  2.90 //
2019-06-20T20:00:10.000Z  60  3.03 //
2019-06-20T20:07:40.000Z  65  3.03 //
2019-06-20T20:15:10.000Z  65  3.03 //
2019-06-20T20:22:40.000Z  65  3.03 //
2019-06-20T20:30:10.000Z  80  3.03 //
2019-06-20T20:37:40.000Z  65  3.03 //
2019-06-20T20:45:10.000Z  80  3.03 //
2019-06-20T20:52:40.000Z  90  3.03 //
2019-06-20T21:00:10.000Z  45  2.70 //
2019-06-20T21:07:40.000Z  65  3.03 //
2019-06-20T21:15:10.000Z  65  3.13 //
2019-06-20T21:22:40.000Z  80  3.03 //
2019-06-20T21:30:10.000Z  75  2.51 //
2019-06-20T21:37:40.000Z  45  3.03 //
2019-06-20T21:52:40.000Z  80  3.13 //
2019-06-20T22:00:10.000Z  70  3.06 //
2019-06-20T22:07:40.000Z  80  2.51 //
2019-06-20T22:15:10.000Z  80  2.95 //
2019-06-20T22:22:40.000Z  80  2.73 //
2019-06-20T22:30:10.000Z  70  2.70 //
2019-06-20T22:37:40.000Z  95  2.53 //
2019-06-20T22:45:10.000Z  70  2.63 //
2019-06-20T22:52:40.000Z  65  2.95 //
2019-06-20T23:00:10.000Z  90  2.93 //
2019-06-20T23:07:40.000Z  90  2.93 //
2019-06-20T23:15:10.000Z  80  2.53 //
2019-06-20T23:22:40.000Z  70  2.93 //
2019-06-20T23:30:10.000Z  65  2.90 //
2019-06-20T23:37:40.000Z  80  2.51 //
2019-06-20T23:45:10.000Z  40  2.90 //
2019-06-20T23:52:40.000Z  65  2.88 //
2019-06-21T00:00:10.000Z  80  3.03 //
2019-06-21T00:15:10.000Z  65  2.86 //
2019-06-21T00:22:40.000Z  80  3.03 //
2019-06-21T00:30:10.000Z  65  3.03 //
2019-06-21T00:37:40.000Z  65  2.63 //
2019-06-21T00:45:10.000Z  65  3.01 //
2019-06-21T00:52:40.000Z  65  3.01 //
2019-06-21T01:00:10.000Z  65  2.98 //
2019-06-21T01:07:40.000Z  60  2.98 //
2019-06-21T01:15:10.000Z  90  2.95 //
2019-06-21T01:22:40.000Z  80  2.51 //
2019-06-21T01:30:10.000Z  40  2.51 //
2019-06-21T01:37:40.000Z  60  2.51 //
2019-06-21T01:45:10.000Z  70  2.88 //
2019-06-21T01:52:40.000Z  90  2.33 //
2019-06-21T02:00:10.000Z  90  2.86 //
2019-06-21T02:07:40.000Z  90  2.51 //
2019-06-21T02:15:10.000Z  60  2.51 //
2019-06-21T02:22:40.000Z  60  2.51 //
2019-06-21T02:30:10.000Z  60  2.51 //
2019-06-21T02:37:40.000Z  80  2.51 //
2019-06-21T02:45:10.000Z  40  2.51 //
2019-06-21T02:52:40.000Z  40  2.51 //
2019-06-21T03:00:10.000Z  80  2.51 //
2019-06-21T03:07:40.000Z  80  2.18 //
2019-06-21T03:15:10.000Z  70  2.51 //
2019-06-21T03:22:40.000Z  65  2.51 //
2019-06-21T03:30:10.000Z  60  2.51 //
2019-06-21T03:37:40.000Z  80  2.03 //
2019-06-21T03:45:10.000Z  80  2.51 //
2019-06-21T03:52:40.000Z  80  2.51 //
2019-06-21T04:00:10.000Z  80  2.23 //
2019-06-21T04:07:40.000Z  60  2.40 //
2019-06-21T04:15:10.000Z  70  2.38 //
2019-06-21T04:22:40.000Z  70  2.38 //
2019-06-21T04:30:10.000Z  65  2.28 //
2019-06-21T04:37:40.000Z  20  2.28 //
2019-06-21T04:45:10.000Z  45  2.23 //
2019-06-21T04:52:40.000Z  80  2.03 //
2019-06-21T05:00:10.000Z  80  2.01 //
2019-06-21T05:07:40.000Z  25  1.96 //
2019-06-21T05:15:10.000Z  25  1.73 //
2019-06-21T05:22:40.000Z  70  1.88 //
2019-06-21T05:30:10.000Z  40  1.83 //
2019-06-21T05:45:10.000Z  70  1.75 //
2019-06-21T05:52:40.000Z  70  1.90 //
2019-06-21T06:00:10.000Z  70  1.48 //
2019-06-21T06:07:40.000Z  60  1.83 //
2019-06-21T06:15:10.000Z  70  1.75 //
2019-06-21T06:30:10.000Z  65  1.68 //
2019-06-21T06:52:40.000Z  70  1.50 //
2019-06-21T07:15:10.000Z  20  1.38 //
2019-06-21T07:22:40.000Z  70  1.33 //
2019-06-21T08:07:40.000Z  70  0.93 //
2019-06-21T08:22:40.000Z  45  0.93 //
2019-06-21T08:37:40.000Z  40  1.05 //
2019-06-21T09:07:40.000Z  70  1.05 //
2019-06-21T09:15:10.000Z  25  0.63 //
2019-06-21T09:37:40.000Z   0  0.73 //
2019-06-21T10:07:40.000Z  70  1.03 //
2019-06-21T10:45:10.000Z  40  1.08 //
2019-06-21T10:52:40.000Z  70  1.11 //
2019-06-21T11:07:40.000Z  70  1.13 //
2019-06-21T11:22:40.000Z  45  1.18 //
2019-06-21T11:37:40.000Z  40  1.21 //
2019-06-21T11:45:10.000Z  70  1.05 //
2019-06-21T12:00:10.000Z  70  1.18 //
2019-06-21T12:07:40.000Z  45  1.33 //
2019-06-21T12:22:40.000Z  70  1.48 //
2019-06-21T12:30:10.000Z  70  1.53 //
2019-06-21T12:37:40.000Z  70  1.55 //
2019-06-21T12:45:10.000Z  60  1.58 //
2019-06-21T12:52:40.000Z  40  1.55 //
2019-06-21T13:00:10.000Z  20  1.65 //
2019-06-21T13:07:40.000Z  65  1.78 //
2019-06-21T13:15:10.000Z  50  1.65 //
2019-06-21T13:22:40.000Z  45  1.73 //
2019-06-21T13:30:10.000Z  70  1.83 //
2019-06-21T13:37:40.000Z  70  1.88 //
2019-06-21T13:45:10.000Z  45  1.93 //
2019-06-21T14:15:10.000Z  75  2.11 //
2019-06-21T14:22:40.000Z  45  2.15 //
2019-06-21T14:30:10.000Z  65  2.20 //
2019-06-21T14:37:40.000Z  65  2.18 //
2019-06-21T14:45:10.000Z  75  2.15 //
2019-06-21T14:52:40.000Z  65  2.26 //
2019-06-21T15:00:10.000Z  80  2.15 //
2019-06-21T15:07:40.000Z  65  2.15 //
2019-06-21T15:15:10.000Z  70  2.15 //
2019-06-21T15:22:40.000Z  70  2.26 //
2019-06-21T15:30:10.000Z  70  2.28 //
2019-06-21T15:37:40.000Z  40  2.18 //
2019-06-21T15:45:10.000Z  60  2.28 //
2019-06-21T16:00:10.000Z  70  2.56 //
2019-06-21T16:07:40.000Z  80  2.18 //
2019-06-21T16:15:10.000Z  80  2.15 //
2019-06-21T16:22:40.000Z  80  2.26 //
2019-06-21T16:30:10.000Z  80  2.51 //
2019-06-21T16:37:40.000Z  60  2.51 //
2019-06-21T16:45:10.000Z  70  2.51 //
2019-06-21T16:52:40.000Z  60  2.51 //
2019-06-21T17:00:10.000Z  40  2.51 //
2019-06-21T17:07:40.000Z  70  2.51 //
2019-06-21T17:15:10.000Z  70  2.33 //
2019-06-21T17:22:40.000Z  40  2.65 //
2019-06-21T17:37:40.000Z  70  2.88 //
2019-06-21T17:45:10.000Z  60  2.90 //
2019-06-21T17:52:40.000Z  70  2.93 //
2019-06-21T18:00:10.000Z  80  2.93 //
2019-06-21T18:07:40.000Z  40  2.95 //
2019-06-21T18:15:10.000Z  80  2.98 //
2019-06-21T18:22:40.000Z  70  2.98 //
2019-06-21T18:30:10.000Z  70  3.01 //
2019-06-21T18:37:40.000Z  80  3.01 //
2019-06-21T18:45:10.000Z  80  2.51 //
2019-06-21T18:52:40.000Z  70  3.03 //
2019-06-21T19:00:10.000Z  70  3.06 //
2019-06-21T19:07:40.000Z  65  2.51 //
2019-06-21T19:15:10.000Z  80  2.88 //
2019-06-21T19:22:40.000Z  65  3.08 //
2019-06-21T19:30:10.000Z  80  3.08 //
2019-06-21T19:37:40.000Z  75  3.11 //
2019-06-21T19:45:10.000Z  85  2.51 //
2019-06-21T19:52:40.000Z  80  3.03 //
2019-06-21T20:00:10.000Z  75  3.03 //
2019-06-21T20:07:40.000Z  95  3.03 //
2019-06-21T20:15:10.000Z  75  3.03 //
2019-06-21T20:22:40.000Z  75  3.13 //
2019-06-21T20:30:10.000Z  65  3.13 //
2019-06-21T20:37:40.000Z  65  3.08 //
2019-06-21T20:45:10.000Z  70  3.15 //
2019-06-21T20:52:40.000Z  75  3.15 //
2019-06-21T21:00:10.000Z  50  3.15 //
2019-06-21T21:15:10.000Z  45  3.18 //
2019-06-21T21:22:40.000Z  70  3.18 //
2019-06-21T21:30:10.000Z  65  3.18 //
2019-06-21T21:37:40.000Z  75  3.18 //
2019-06-21T21:45:10.000Z  45  3.15 //
2019-06-21T21:52:40.000Z  70  3.03 //
2019-06-21T22:00:10.000Z  65  3.03 //
2019-06-21T22:07:40.000Z  65  3.18 //
2019-06-21T22:15:10.000Z  65  3.15 //
2019-06-21T22:22:40.000Z  60  3.13 //
2019-06-21T22:30:10.000Z  95  3.11 //
2019-06-21T22:37:40.000Z  65  3.15 //
2019-06-21T22:45:10.000Z  80  2.95 //
2019-06-21T22:52:40.000Z  80  2.95 //
2019-06-21T23:00:10.000Z  75  3.03 //
2019-06-21T23:07:40.000Z  60  3.03 //
2019-06-21T23:15:10.000Z  90  3.03 //
2019-06-21T23:22:40.000Z  65  2.93 //
2019-06-21T23:30:10.000Z  60  3.03 //
2019-06-21T23:37:40.000Z  65  2.90 //
2019-06-21T23:45:10.000Z  45  2.90 //
2019-06-21T23:52:40.000Z  80  3.06 //
2019-06-22T00:00:10.000Z  90  3.03 //
2019-06-22T00:07:40.000Z  80  3.03 //
2019-06-22T00:15:10.000Z  65  3.06 //
2019-06-22T00:30:10.000Z  80  3.03 //
2019-06-22T00:37:40.000Z  80  3.03 //
2019-06-22T00:45:10.000Z  90  3.01 //
2019-06-22T00:52:40.000Z  80  3.01 //
2019-06-22T01:00:10.000Z  90  2.98 //
2019-06-22T01:07:40.000Z  90  2.98 //
2019-06-22T01:15:10.000Z  90  2.95 //
2019-06-22T01:22:40.000Z  90  2.93 //
2019-06-22T01:30:10.000Z  90  2.51 //
2019-06-22T01:37:40.000Z  95  2.51 //
2019-06-22T01:45:10.000Z  90  2.51 //
2019-06-22T01:52:40.000Z  90  2.88 //
2019-06-22T02:00:10.000Z  90  2.86 //
2019-06-22T02:07:40.000Z  95  2.51 //
2019-06-22T02:15:10.000Z  70  2.51 //
2019-06-22T02:22:40.000Z  80  2.65 //
2019-06-22T02:30:10.000Z  60  2.53 //
2019-06-22T02:37:40.000Z  60  2.51 //
2019-06-22T02:45:10.000Z  80  2.51 //
2019-06-22T02:52:40.000Z  80  2.51 //
2019-06-22T03:00:10.000Z  80  2.51 //
2019-06-22T03:07:40.000Z  80  2.51 //
2019-06-22T03:15:10.000Z  80  2.51 //
2019-06-22T03:22:40.000Z  80  2.20 //
2019-06-22T03:30:10.000Z  80  2.51 //
2019-06-22T03:37:40.000Z  70  2.15 //
2019-06-22T03:45:10.000Z  80  2.06 //
2019-06-22T03:52:40.000Z  70  2.08 //
2019-06-22T04:00:10.000Z  80  2.03 //
2019-06-22T04:07:40.000Z  80  1.96 //
2019-06-22T04:15:10.000Z  40  1.98 //
2019-06-22T04:22:40.000Z  80  2.15 //
2019-06-22T04:30:10.000Z  80  2.13 //
2019-06-22T04:37:40.000Z  70  2.26 //
2019-06-22T04:45:10.000Z  70  2.08 //
2019-06-22T04:52:40.000Z  80  2.18 //
2019-06-22T05:00:10.000Z  90  2.15 //
2019-06-22T05:07:40.000Z  80  2.15 //
2019-06-22T05:15:10.000Z  40  2.13 //
2019-06-22T05:22:40.000Z  80  2.08 //
2019-06-22T05:30:10.000Z  20  2.03 //
2019-06-22T05:52:40.000Z  70  1.50 //
2019-06-22T06:07:40.000Z  70  1.80 //
2019-06-22T06:15:10.000Z  70  1.78 //
2019-06-22T06:22:40.000Z  70  1.73 //
2019-06-22T06:30:10.000Z  70  1.68 //
2019-06-22T06:37:40.000Z  70  1.63 //
2019-06-22T06:45:10.000Z  70  1.61 //
2019-06-22T06:52:40.000Z  70  1.55 //
2019-06-22T07:00:10.000Z  70  1.50 //
2019-06-22T07:07:40.000Z  70  1.43 //
2019-06-22T07:15:10.000Z  70  1.40 //
2019-06-22T07:22:40.000Z  70  1.38 //
2019-06-22T07:30:10.000Z  70  1.33 //
2019-06-22T07:52:40.000Z  70  1.05 //
2019-06-22T08:00:10.000Z  60  0.98 //
2019-06-22T08:07:40.000Z  40  0.98 //
2019-06-22T08:22:40.000Z  60  0.93 //
2019-06-22T09:15:10.000Z  40  0.63 //
2019-06-22T09:45:10.000Z  70  1.00 //
2019-06-22T10:00:10.000Z  40  0.98 //
2019-06-22T10:07:40.000Z  40  0.98 //
2019-06-22T10:37:40.000Z  40  0.98 //
2019-06-22T10:45:10.000Z  70  1.08 //
2019-06-22T10:52:40.000Z  70  1.08 //
2019-06-22T11:00:10.000Z  40  1.08 //
2019-06-22T11:07:40.000Z  70  0.98 //
2019-06-22T11:15:10.000Z  40  1.18 //
2019-06-22T11:30:10.000Z  70  1.23 //
2019-06-22T11:37:40.000Z  70  1.21 //
2019-06-22T11:45:10.000Z  20  1.28 //
2019-06-22T11:52:40.000Z  70  1.36 //
2019-06-22T12:00:10.000Z  70  1.33 //
2019-06-22T12:07:40.000Z  40  1.40 //
2019-06-22T12:30:10.000Z  75  1.55 //
2019-06-22T12:37:40.000Z  75  1.61 //
2019-06-22T12:52:40.000Z  75  1.68 //
2019-06-22T13:00:10.000Z  70  1.65 //
2019-06-22T13:07:40.000Z  75  1.75 //
2019-06-22T13:15:10.000Z  75  1.78 //
2019-06-22T13:22:40.000Z  70  1.75 //
2019-06-22T13:30:10.000Z  75  1.80 //
2019-06-22T13:37:40.000Z  70  1.88 //
2019-06-22T13:45:10.000Z  70  1.96 //
2019-06-22T13:52:40.000Z  60  1.71 //
2019-06-22T14:00:10.000Z  70  2.03 //
2019-06-22T14:07:40.000Z  60  2.01 //
2019-06-22T14:15:10.000Z  65  1.73 //
2019-06-22T14:22:40.000Z  70  2.15 //
2019-06-22T14:30:10.000Z  70  2.06 //
2019-06-22T14:37:40.000Z  60  2.08 //
2019-06-22T14:45:10.000Z  70  2.15 //
2019-06-22T14:52:40.000Z  60  2.15 //
2019-06-22T15:00:10.000Z  70  2.13 //
2019-06-22T15:07:40.000Z  70  2.18 //
2019-06-22T15:15:10.000Z  70  2.15 //
2019-06-22T15:22:40.000Z  70  2.28 //
2019-06-22T15:30:10.000Z  60  2.51 //
2019-06-22T15:37:40.000Z  80  2.51 //
2019-06-22T15:45:10.000Z  80  2.51 //
2019-06-22T15:52:40.000Z  80  2.51 //
2019-06-22T16:00:10.000Z  60  2.53 //
2019-06-22T16:07:40.000Z  80  2.51 //
2019-06-22T16:15:10.000Z  65  2.51 //
2019-06-22T16:22:40.000Z  65  2.51 //
2019-06-22T16:30:10.000Z  70  2.51 //
2019-06-22T16:37:40.000Z  70  2.51 //
2019-06-22T16:45:10.000Z  80  2.51 //
2019-06-22T16:52:40.000Z  80  2.51 //
2019-06-22T17:00:10.000Z  80  2.51 //
2019-06-22T17:07:40.000Z  70  2.81 //
2019-06-22T17:15:10.000Z  80  2.83 //
2019-06-22T17:22:40.000Z  80  2.86 //
2019-06-22T17:30:10.000Z  80  2.88 //
2019-06-22T17:37:40.000Z  80  2.88 //
2019-06-22T17:45:10.000Z  90  2.90 //
2019-06-22T17:52:40.000Z  90  2.93 //
2019-06-22T18:00:10.000Z  95  2.51 //
2019-06-22T18:07:40.000Z  90  2.95 //
2019-06-22T18:15:10.000Z  60  2.98 //
2019-06-22T18:22:40.000Z  80  2.98 //
2019-06-22T18:30:10.000Z  95  2.53 //
2019-06-22T18:37:40.000Z  90  3.01 //
2019-06-22T18:45:10.000Z   0  3.03 //
2019-06-22T18:52:40.000Z  90  3.03 //
2019-06-22T19:00:10.000Z  90  3.06 //
2019-06-22T19:07:40.000Z  80  3.06 //
2019-06-22T19:15:10.000Z  60  3.03 //
2019-06-22T19:22:40.000Z  80  3.03 //
2019-06-22T19:37:40.000Z  80  3.03 //
2019-06-22T19:45:10.000Z  60  3.03 //
2019-06-22T19:52:40.000Z  40  3.03 //
2019-06-22T20:07:40.000Z  60  3.11 //
2019-06-22T20:15:10.000Z  90  3.08 //
2019-06-22T20:22:40.000Z  90  3.03 //
2019-06-22T20:30:10.000Z  80  3.06 //
2019-06-22T20:37:40.000Z  90  2.76 //
2019-06-22T20:45:10.000Z  95  2.76 //
2019-06-22T21:00:10.000Z  65  3.03 //
2019-06-22T21:07:40.000Z  65  3.03 //
2019-06-22T21:15:10.000Z  65  2.78 //
2019-06-22T21:22:40.000Z  90  3.03 //
2019-06-22T21:45:10.000Z  25  2.70 //
2019-06-22T21:52:40.000Z  80  3.18 //
2019-06-22T22:00:10.000Z  75  3.15 //
2019-06-22T22:15:10.000Z  75  3.03 //
2019-06-22T22:22:40.000Z  65  2.95 //
2019-06-22T22:30:10.000Z  95  3.03 //
2019-06-22T22:37:40.000Z  75  3.03 //
2019-06-22T23:07:40.000Z  75  3.08 //
2019-06-22T23:15:10.000Z  80  3.13 //
2019-06-22T23:22:40.000Z  95  3.13 //
2019-06-22T23:30:10.000Z  95  3.06 //
2019-06-22T23:37:40.000Z  75  3.03 //
2019-06-22T23:45:10.000Z  90  2.90 //
2019-06-22T23:52:40.000Z  90  2.88 //
2019-06-23T00:00:10.000Z  80  3.03 //
2019-06-23T00:07:40.000Z  70  2.88 //
2019-06-23T00:22:40.000Z  65  2.86 //
2019-06-23T00:30:10.000Z  65  2.78 //
2019-06-23T00:37:40.000Z  80  2.61 //
2019-06-23T00:45:10.000Z  70  2.51 //
2019-06-23T00:52:40.000Z  40  2.73 //
2019-06-23T01:00:10.000Z  65  2.98 //
2019-06-23T01:15:10.000Z  95  2.95 //
2019-06-23T01:22:40.000Z  70  2.93 //
2019-06-23T01:30:10.000Z  80  2.93 //
2019-06-23T01:37:40.000Z  45  2.90 //
2019-06-23T01:45:10.000Z  80  2.68 //
2019-06-23T01:52:40.000Z  80  2.65 //
2019-06-23T02:00:10.000Z  65  2.86 //
2019-06-23T02:07:40.000Z  80  2.83 //
2019-06-23T02:15:10.000Z  65  2.78 //
2019-06-23T02:22:40.000Z  45  2.81 //
2019-06-23T02:30:10.000Z  80  2.73 //
2019-06-23T02:37:40.000Z  65  2.76 //
2019-06-23T02:45:10.000Z  70  2.70 //
2019-06-23T02:52:40.000Z  70  2.51 //
2019-06-23T03:00:10.000Z  70  2.51 //
2019-06-23T03:07:40.000Z  45  2.61 //
2019-06-23T03:15:10.000Z  70  2.61 //
2019-06-23T03:22:40.000Z  20  2.40 //
2019-06-23T03:30:10.000Z  80  2.53 //
2019-06-23T03:37:40.000Z  70  2.51 //
2019-06-23T03:45:10.000Z   0  2.33 //
2019-06-23T03:52:40.000Z  50  2.51 //
2019-06-23T04:00:10.000Z  60  2.43 //
2019-06-23T04:07:40.000Z  90  2.43 //
2019-06-23T04:15:10.000Z  80  2.38 //
2019-06-23T04:22:40.000Z  65  2.38 //
2019-06-23T04:30:10.000Z  45  2.33 //
2019-06-23T04:37:40.000Z  80  2.31 //
2019-06-23T04:45:10.000Z  60  2.26 //
2019-06-23T04:52:40.000Z   0  2.15 //
2019-06-23T05:00:10.000Z  80  2.20 //
2019-06-23T05:07:40.000Z  80  2.15 //
2019-06-23T05:15:10.000Z  80  2.13 //
2019-06-23T05:22:40.000Z  80  2.06 //
2019-06-23T05:30:10.000Z  80  2.01 //
2019-06-23T05:37:40.000Z  80  2.01 //
2019-06-23T05:45:10.000Z  70  1.96 //
2019-06-23T05:52:40.000Z  70  1.86 //
2019-06-23T06:00:10.000Z  70  1.88 //
2019-06-23T06:07:40.000Z  80  1.75 //
2019-06-23T06:15:10.000Z  70  1.78 //
2019-06-23T06:22:40.000Z  70  1.71 //
2019-06-23T06:30:10.000Z  80  1.58 //
2019-06-23T06:37:40.000Z  40  1.58 //
2019-06-23T06:45:10.000Z  70  1.58 //
2019-06-23T06:52:40.000Z  70  1.55 //
2019-06-23T07:00:10.000Z  60  1.48 //
2019-06-23T07:07:40.000Z  70  1.43 //
2019-06-23T07:15:10.000Z  70  1.40 //
2019-06-23T07:22:40.000Z  70  1.36 //
2019-06-23T07:30:10.000Z  70  1.36 //
2019-06-23T07:37:40.000Z  70  1.25 //
2019-06-23T07:45:10.000Z  70  1.23 //
2019-06-23T07:52:40.000Z  60  1.21 //
2019-06-23T08:00:10.000Z  70  1.13 //
2019-06-23T08:07:40.000Z  20  1.05 //
2019-06-23T08:15:10.000Z  70  1.05 //
2019-06-23T08:37:40.000Z  60  1.00 //
2019-06-23T08:45:10.000Z  60  1.08 //
2019-06-23T09:07:40.000Z  40  0.83 //
2019-06-23T09:45:10.000Z  40  0.93 //
2019-06-23T10:07:40.000Z  65  1.00 //
2019-06-23T10:15:10.000Z  35  1.00 //
2019-06-23T10:22:40.000Z  70  1.03 //
2019-06-23T10:30:10.000Z  25  1.00 //
2019-06-23T10:37:40.000Z  70  0.98 //
2019-06-23T10:45:10.000Z  25  1.05 //
2019-06-23T10:52:40.000Z  70  1.00 //
2019-06-23T11:00:10.000Z  20  1.00 //
2019-06-23T11:07:40.000Z  70  1.11 //
2019-06-23T11:15:10.000Z  70  1.15 //
2019-06-23T11:22:40.000Z  70  1.18 //
2019-06-23T11:30:10.000Z  70  1.21 //
2019-06-23T11:37:40.000Z  70  1.21 //
2019-06-23T11:45:10.000Z  20  1.28 //
2019-06-23T11:52:40.000Z  70  1.28 //
2019-06-23T12:00:10.000Z  70  1.28 //
2019-06-23T12:07:40.000Z  70  1.38 //
2019-06-23T12:22:40.000Z  70  1.33 //
2019-06-23T12:30:10.000Z  65  1.36 //
2019-06-23T12:45:10.000Z  70  1.58 //
2019-06-23T12:52:40.000Z  70  1.53 //
2019-06-23T13:00:10.000Z  70  1.50 //
2019-06-23T13:07:40.000Z  45  1.58 //
2019-06-23T13:15:10.000Z  70  1.65 //
2019-06-23T13:22:40.000Z  60  1.80 //
2019-06-23T13:30:10.000Z  70  1.86 //
2019-06-23T13:37:40.000Z  70  1.93 //
2019-06-23T13:45:10.000Z  70  1.96 //
2019-06-23T14:07:40.000Z  70  1.93 //
2019-06-23T14:15:10.000Z  45  2.01 //
2019-06-23T14:22:40.000Z  50  2.08 //
2019-06-23T14:30:10.000Z  70  2.06 //
2019-06-23T14:37:40.000Z  70  1.90 //
2019-06-23T14:45:10.000Z  70  1.98 //
2019-06-23T14:52:40.000Z  70  2.01 //
2019-06-23T15:00:10.000Z  80  2.06 //
2019-06-23T15:07:40.000Z  40  2.08 //
2019-06-23T15:15:10.000Z  65  2.08 //
2019-06-23T15:22:40.000Z  70  2.15 //
2019-06-23T15:30:10.000Z  20  2.15 //
2019-06-23T15:37:40.000Z  80  2.20 //
2019-06-23T15:45:10.000Z  70  2.15 //
2019-06-23T15:52:40.000Z  40  2.28 //
2019-06-23T16:00:10.000Z  85  2.18 //
2019-06-23T16:07:40.000Z  80  2.20 //
2019-06-23T16:22:40.000Z  80  2.38 //
2019-06-23T16:30:10.000Z  80  2.23 //
2019-06-23T16:37:40.000Z  80  2.56 //
2019-06-23T16:45:10.000Z  60  2.51 //
2019-06-23T16:52:40.000Z  90  2.53 //
2019-06-23T17:00:10.000Z  85  2.68 //
2019-06-23T17:07:40.000Z  90  2.51 //
2019-06-23T17:15:10.000Z  90  2.51 //
2019-06-23T17:22:40.000Z  80  2.86 //
2019-06-23T17:30:10.000Z  80  2.88 //
2019-06-23T17:37:40.000Z  80  2.51 //
2019-06-23T17:45:10.000Z  80  2.53 //
2019-06-23T17:52:40.000Z  60  2.93 //
2019-06-23T18:00:10.000Z  80  2.53 //
2019-06-23T18:07:40.000Z  80  2.95 //
2019-06-23T18:15:10.000Z  75  2.98 //
2019-06-23T18:22:40.000Z  80  2.98 //
2019-06-23T18:30:10.000Z  95  3.01 //
2019-06-23T18:37:40.000Z  95  3.01 //
2019-06-23T18:45:10.000Z  95  2.51 //
2019-06-23T18:52:40.000Z  95  3.03 //
2019-06-23T19:00:10.000Z  95  3.03 //
2019-06-23T19:07:40.000Z  45  2.86 //
2019-06-23T19:15:10.000Z  75  3.08 //
2019-06-23T19:22:40.000Z  80  3.08 //
2019-06-23T19:30:10.000Z  65  3.03 //
2019-06-23T19:37:40.000Z  95  3.03 //
2019-06-23T19:52:40.000Z  70  3.11 //
2019-06-23T20:00:10.000Z  75  2.93 //
2019-06-23T20:07:40.000Z  45  2.93 //
2019-06-23T20:15:10.000Z  80  2.93 //
2019-06-23T20:22:40.000Z  65  3.03 //
2019-06-23T20:30:10.000Z  75  3.03 //
2019-06-23T20:37:40.000Z  75  3.03 //
2019-06-23T20:45:10.000Z  75  3.03 //
2019-06-23T20:52:40.000Z  75  2.95 //
2019-06-23T21:00:10.000Z  95  3.03 //
2019-06-23T21:07:40.000Z  75  3.03 //
2019-06-23T21:15:10.000Z  75  3.03 //
2019-06-23T21:22:40.000Z  75  3.13 //
2019-06-23T21:30:10.000Z  65  2.98 //
2019-06-23T21:37:40.000Z  75  3.13 //
2019-06-23T21:45:10.000Z  65  2.98 //
2019-06-23T21:52:40.000Z  75  2.98 //
2019-06-23T22:00:10.000Z  65  2.76 //
