# Global Ionospheric Radio Observatory
# GIRO Tabulated Ionospheric Characteristics, Version 1.0 Revision B
# Generated by DIDBGetValues on 2023-12-06T00:50:48.480Z
#
# Location: GEO 62.38N 215.0E, URSI-Code GA762 GAKONA
# Instrument: Ionosonde, Model: DPS-4D
#
# Query for measurement intervals of time:
# 2012-01-01T00:01:00.000Z - 2013-01-01T00:00:00.000Z
#
# Data Selection:
# CS is Autoscaling Confidence Score (from 0 to 100, 999 if manual scaling, -1 if unknown)
# foF2 [MHz] - F2 layer critical frequency
# foEs [MHz] - Es layer critical frequency
#
# All GIRO measurements are released under CC-BY-NC-SA 4.0 license
# Please follow the Lowell GIRO Data Center RULES OF THE ROAD
# https://ulcar.uml.edu/DIDBase/RulesOfTheRoadForDIDBase.htm
# Requires acknowledgement of GA762 data provider
#
#Time                     CS   foF2 QD  foEs QD
2012-10-27T02:22:40.000Z  60  7.825 //   --- __
2012-10-27T02:30:10.000Z  60  6.900 //   --- __
2012-10-27T02:37:40.000Z  60  6.900 //   --- __
2012-10-27T02:45:10.000Z  80  7.075 //   --- __
2012-10-27T02:52:40.000Z  80  6.332 //   --- __
2012-10-27T03:00:10.000Z  80  6.275 //   --- __
2012-10-27T03:37:40.000Z  50  5.750 //   --- __
2012-10-27T03:52:40.000Z  60  5.675 //   --- __
2012-10-27T04:07:40.000Z  70  5.200 //   --- __
2012-10-27T04:15:10.000Z  20  4.625 //   --- __
2012-10-27T04:22:40.000Z  70  4.875 //   --- __
2012-10-27T04:37:40.000Z  60  3.950 //   --- __
2012-10-27T04:45:10.000Z  70  3.975 //   --- __
2012-10-27T04:52:40.000Z  70  3.725 //   --- __
2012-10-27T05:15:10.000Z  70  3.675 //   --- __
2012-10-27T05:22:40.000Z  40  3.650 //   --- __
2012-10-27T05:37:40.000Z  40  3.375 //   --- __
2012-10-27T05:45:10.000Z  40  3.175 //   --- __
2012-10-27T06:00:10.000Z  70  3.275 //   --- __
2012-10-27T06:07:40.000Z  70  3.250 //   --- __
2012-10-27T06:15:10.000Z  70  3.025 //   --- __
2012-10-27T06:37:40.000Z  70  3.025 //   --- __
2012-10-27T07:00:10.000Z  70  2.600 //   --- __
2012-10-27T07:07:40.000Z  70  2.425 //   --- __
2012-10-27T07:22:40.000Z  70  2.175 //   --- __
2012-10-27T07:30:10.000Z  70  2.125 //   --- __
2012-10-27T07:52:40.000Z  70  2.050 //   --- __
2012-10-27T08:00:10.000Z  70  1.950 //  2.83 //
2012-10-27T08:07:40.000Z  65  1.825 //   --- __
2012-10-27T08:15:10.000Z  70  1.875 //   --- __
2012-10-27T08:22:40.000Z  70  1.950 //   --- __
2012-10-27T08:37:40.000Z  70  1.875 //   --- __
2012-10-27T08:45:10.000Z  40  1.700 //   --- __
2012-10-27T08:52:40.000Z  70  1.675 //   --- __
2012-10-27T09:00:10.000Z  70  1.700 //   --- __
2012-10-27T09:30:10.000Z  45  1.800 //   --- __
2012-10-27T09:37:40.000Z  45  1.875 //   --- __
2012-10-27T09:45:10.000Z  60  2.375 //   --- __
2012-10-27T10:37:40.000Z   0  2.325 //   --- __
2012-10-27T10:45:10.000Z  70  1.700 //   --- __
2012-10-27T10:52:40.000Z  65  2.250 //   --- __
2012-10-27T11:00:10.000Z  70  1.750 //   --- __
2012-10-27T11:07:40.000Z  45  1.775 //   --- __
2012-10-27T11:15:10.000Z  65  2.250 //   --- __
2012-10-27T11:22:40.000Z  45  2.000 //   --- __
2012-10-27T11:30:10.000Z  70  2.475 //   --- __
2012-10-27T12:00:10.000Z  40  1.975 //   --- __
2012-10-27T12:22:40.000Z  70  1.800 //   --- __
2012-10-27T12:30:10.000Z  20  1.875 //  2.13 //
2012-10-27T12:37:40.000Z  70  1.975 //   --- __
2012-10-27T12:45:10.000Z  50  1.825 //   --- __
2012-10-27T12:52:40.000Z  25    --- __  2.25 //
2012-10-27T13:00:10.000Z   0    --- __  2.58 //
2012-10-27T13:07:40.000Z  70    --- __  2.63 //
2012-10-27T13:15:10.000Z  70    --- __  2.47 //
2012-10-27T13:22:40.000Z  70  2.050 //  2.53 //
2012-10-27T13:30:10.000Z  40  1.875 //  2.92 //
2012-10-27T13:45:10.000Z  20  1.875 //  3.00 //
2012-10-27T14:07:40.000Z  65  1.800 //   --- __
2012-10-27T14:15:10.000Z  65  1.700 //   --- __
2012-10-27T14:30:10.000Z  70    --- __  1.95 //
2012-10-27T14:45:10.000Z  70    --- __  1.88 //
2012-10-27T15:30:10.000Z  65  1.775 //   --- __
2012-10-27T15:37:40.000Z  65  1.775 //   --- __
2012-10-27T15:45:10.000Z  65  1.975 //   --- __
2012-10-27T16:07:40.000Z  70  2.325 //   --- __
2012-10-27T16:22:40.000Z  70  2.800 //   --- __
2012-10-27T16:30:10.000Z  70  3.000 //   --- __
2012-10-27T16:37:40.000Z  70  3.288 //   --- __
2012-10-27T16:45:10.000Z  70  3.800 //   --- __
2012-10-27T17:07:40.000Z  70  4.400 //   --- __
2012-10-27T17:22:40.000Z  70  4.975 //   --- __
2012-10-27T17:37:40.000Z  70  5.438 //   --- __
2012-10-27T17:52:40.000Z  40  4.375 //  2.13 //
2012-10-27T18:15:10.000Z  40  5.850 //  2.28 //
2012-10-27T18:30:10.000Z  60  6.400 //  2.38 //
2012-10-27T18:45:10.000Z  40  6.478 //  2.78 //
2012-10-27T18:52:40.000Z  60  6.977 //  2.55 //
2012-10-27T19:00:10.000Z  80  7.038 //  2.53 //
2012-10-27T19:07:40.000Z  60  6.951 //  2.35 //
2012-10-27T19:15:10.000Z  60  7.656 //  2.53 //
2012-10-27T19:22:40.000Z  80  7.800 //  2.65 //
2012-10-27T19:30:10.000Z  40  8.038 //  2.35 //
2012-10-27T19:37:40.000Z  80  8.113 //  2.47 //
2012-10-27T20:00:10.000Z  80  8.038 //   --- __
2012-10-27T20:07:40.000Z  70  6.262 //   --- __
2012-10-27T20:30:10.000Z  80  8.788 //  2.28 //
2012-10-27T20:45:10.000Z  70  9.337 //  2.17 //
2012-10-27T20:52:40.000Z  90  9.563 //   --- __
2012-10-27T21:07:40.000Z  20  8.325 //   --- __
2012-10-27T21:15:10.000Z  70  7.231 //   --- __
2012-10-27T21:22:40.000Z  40  8.762 //  2.38 //
2012-10-27T21:30:10.000Z  40  7.557 //  2.25 //
2012-10-27T21:37:40.000Z  80  9.262 //  2.58 //
2012-10-27T21:45:10.000Z  90  9.712 //  2.25 //
2012-10-27T21:52:40.000Z  20  8.863 //  2.38 //
2012-10-27T22:30:10.000Z  70  9.738 //   --- __
2012-10-27T22:45:10.000Z  40  9.550 //   --- __
2012-10-27T22:52:40.000Z  80  9.900 //   --- __
2012-10-27T23:07:40.000Z  60  9.275 //  2.08 //
2012-10-27T23:15:10.000Z  40  6.875 //   --- __
2012-10-27T23:22:40.000Z  80  8.775 //   --- __
2012-10-27T23:30:10.000Z  40  9.003 //   --- __
2012-10-27T23:52:40.000Z  40  8.288 //   --- __
2012-10-29T00:15:10.000Z  80  8.503 //   --- __
2012-10-29T00:22:40.000Z  20  5.801 //   --- __
2012-10-29T00:37:40.000Z  80  8.738 //   --- __
2012-10-29T00:45:10.000Z  60  5.478 //  1.98 //
2012-10-29T01:07:40.000Z  20  6.501 //   --- __
2012-10-29T01:15:10.000Z   0  6.550 //   --- __
2012-10-29T01:22:40.000Z  40  6.403 //   --- __
2012-10-29T01:30:10.000Z  60  7.488 //   --- __
2012-10-29T01:37:40.000Z  70  7.188 //   --- __
2012-10-29T02:00:10.000Z  40  6.750 //   --- __
2012-10-29T02:07:40.000Z  70  7.238 //   --- __
2012-10-29T02:15:10.000Z  60  7.000 //   --- __
2012-10-29T02:22:40.000Z  40  5.850 //   --- __
2012-10-29T02:30:10.000Z  70  5.825 //   --- __
2012-10-29T02:45:10.000Z  20  5.825 //   --- __
2012-10-29T02:52:40.000Z  70  6.750 //   --- __
2012-10-29T03:00:10.000Z  70  6.025 //   --- __
2012-10-29T03:07:40.000Z  20  4.275 //   --- __
2012-10-29T03:45:10.000Z  40  4.150 //   --- __
2012-10-29T03:52:40.000Z  40  3.700 //   --- __
2012-10-29T04:00:10.000Z  60  4.450 //   --- __
2012-10-29T04:15:10.000Z  70  4.425 //   --- __
2012-10-29T04:22:40.000Z  70  4.250 //   --- __
2012-10-29T04:30:10.000Z  70  4.050 //   --- __
2012-10-29T04:37:40.000Z  70  3.900 //   --- __
2012-10-29T04:52:40.000Z  70  3.775 //   --- __
2012-10-29T05:07:40.000Z  70  3.150 //   --- __
2012-10-29T05:22:40.000Z  60  3.250 //   --- __
2012-10-29T05:30:10.000Z  70  3.000 //   --- __
2012-10-29T05:52:40.000Z  70  2.600 //   --- __
2012-10-29T06:00:10.000Z  60  2.325 //   --- __
2012-10-29T06:07:40.000Z  70  2.650 //   --- __
2012-10-29T06:15:10.000Z  70  2.475 //   --- __
2012-10-29T06:22:40.000Z  70  2.475 //   --- __
2012-10-29T06:30:10.000Z  40  2.550 //   --- __
2012-10-29T06:37:40.000Z  70  2.225 //   --- __
2012-10-29T06:45:10.000Z  70  2.025 //   --- __
2012-10-29T07:00:10.000Z  65  2.175 //   --- __
2012-10-29T07:07:40.000Z  60  2.250 //   --- __
2012-10-29T07:15:10.000Z  40  1.800 //   --- __
2012-10-29T07:30:10.000Z  50  2.400 //   --- __
2012-10-29T07:37:40.000Z  40  2.025 //   --- __
2012-10-29T07:52:40.000Z  70  1.875 //   --- __
2012-10-29T08:07:40.000Z  45  1.875 //   --- __
2012-10-29T08:15:10.000Z  40  2.625 //   --- __
2012-10-29T08:22:40.000Z  20  1.625 //   --- __
2012-10-29T08:30:10.000Z  40  1.725 //   --- __
2012-10-29T08:37:40.000Z  70  1.500 //   --- __
2012-10-29T08:52:40.000Z  70  2.213 //   --- __
2012-10-29T09:07:40.000Z  60  1.675 //   --- __
2012-10-29T09:15:10.000Z  25  1.500 //   --- __
2012-10-29T09:22:40.000Z  45  2.075 //   --- __
2012-10-29T09:30:10.000Z  60  2.100 //   --- __
2012-10-29T09:45:10.000Z  70  1.850 //   --- __
2012-10-29T09:52:40.000Z  70  1.750 //   --- __
2012-10-29T10:00:10.000Z  70  1.825 //   --- __
2012-10-29T10:07:40.000Z  40  1.675 //   --- __
2012-10-29T10:22:40.000Z  65  1.975 //   --- __
2012-10-29T10:52:40.000Z  70  1.850 //   --- __
2012-10-29T11:07:40.000Z  45  1.800 //   --- __
2012-10-29T11:22:40.000Z  45  1.775 //   --- __
2012-10-29T12:07:40.000Z  70  2.025 //   --- __
2012-10-29T13:30:10.000Z  70    --- __  1.75 //
2012-10-29T13:45:10.000Z  70    --- __  1.90 //
2012-10-29T13:52:40.000Z  70    --- __  1.77 //
2012-10-29T14:15:10.000Z  65  1.900 //   --- __
2012-10-29T14:30:10.000Z  50  1.900 //   --- __
2012-10-29T14:45:10.000Z  50  1.925 //   --- __
2012-10-29T14:52:40.000Z  20    --- __  2.17 //
2012-10-29T15:00:10.000Z  45  2.625 //   --- __
2012-10-29T15:07:40.000Z  25  2.200 //   --- __
2012-10-29T15:15:10.000Z  65  1.825 //   --- __
2012-10-29T15:22:40.000Z  25    --- __  1.75 //
2012-10-29T15:52:40.000Z  70  1.825 //   --- __
2012-10-29T16:00:10.000Z  70  1.975 //   --- __
2012-10-29T16:07:40.000Z  45  2.550 //   --- __
2012-10-29T16:30:10.000Z  70  2.825 //   --- __
2012-10-29T16:45:10.000Z  70  3.663 //   --- __
2012-10-29T16:52:40.000Z  70  3.825 //   --- __
2012-10-29T17:07:40.000Z  60  4.225 //   --- __
2012-10-29T17:15:10.000Z  20  3.850 //   --- __
2012-10-29T17:30:10.000Z  70  5.238 //   --- __
2012-10-29T17:37:40.000Z  70  5.463 //   --- __
2012-10-29T17:45:10.000Z  20  5.175 //   --- __
2012-10-29T18:00:10.000Z  50  6.163 //  1.75 //
2012-10-29T18:07:40.000Z   0  6.400 //   --- __
2012-10-29T18:22:40.000Z   0  6.850 //   --- __
2012-10-29T18:30:10.000Z  70  7.100 //   --- __
2012-10-29T18:45:10.000Z  70  5.606 //   --- __
2012-10-29T19:00:10.000Z  60  7.613 //  1.95 //
2012-10-29T19:07:40.000Z  80  7.525 //   --- __
2012-10-29T19:30:10.000Z  60  6.131 //  2.17 //
2012-10-29T19:37:40.000Z  60  6.328 //   --- __
2012-10-29T19:45:10.000Z  20  7.675 //   --- __
2012-10-29T19:52:40.000Z  20  5.476 //   --- __
2012-10-29T20:00:10.000Z  70  7.313 //  2.15 //
2012-10-29T20:07:40.000Z  80  8.512 //  2.38 //
2012-10-29T20:22:40.000Z  80  8.413 //   --- __
2012-10-29T20:30:10.000Z  70  8.637 //  2.22 //
2012-10-29T20:45:10.000Z  60  8.788 //  2.38 //
2012-10-29T21:15:10.000Z  80  9.738 //  2.38 //
2012-10-29T21:22:40.000Z  80  9.788 //  2.30 //
2012-10-29T21:52:40.000Z  80  9.225 //  2.42 //
2012-10-29T22:00:10.000Z  70  7.887 //  2.35 //
2012-10-29T22:07:40.000Z  65  9.302 //  1.83 //
2012-10-29T22:15:10.000Z  40  8.712 //  2.47 //
2012-10-29T22:45:10.000Z  60  8.063 //  2.25 //
2012-10-29T23:15:10.000Z  60  5.150 //   --- __
2012-10-29T23:30:10.000Z  80  8.363 //   --- __
2012-10-29T23:52:40.000Z  90  8.762 //   --- __
2012-10-30T00:00:10.000Z  70  8.725 //   --- __
2012-10-30T00:07:40.000Z  60  9.288 //   --- __
2012-10-30T00:22:40.000Z  90  9.400 //   --- __
2012-10-30T00:30:10.000Z  20  8.788 //  1.90 //
2012-10-30T00:37:40.000Z  90  8.712 //   --- __
2012-10-30T00:45:10.000Z   0  8.475 //  1.92 //
2012-10-30T01:00:10.000Z  40  6.175 //   --- __
2012-10-30T01:15:10.000Z  40  7.775 //   --- __
2012-10-30T01:22:40.000Z  60  6.375 //   --- __
2012-10-30T01:30:10.000Z  60  6.876 //   --- __
2012-10-30T01:37:40.000Z  40  5.675 //   --- __
2012-10-30T01:52:40.000Z  70  5.582 //   --- __
2012-10-30T02:00:10.000Z  60  6.825 //  1.75 //
2012-10-30T02:07:40.000Z  60  7.100 //  1.75 //
2012-10-30T02:22:40.000Z  70  7.025 //   --- __
2012-10-30T02:30:10.000Z  60  6.525 //  1.75 //
2012-10-30T02:37:40.000Z  20  4.875 //   --- __
2012-10-30T02:52:40.000Z  70  5.575 //   --- __
2012-10-30T03:00:10.000Z  70  5.775 //   --- __
2012-10-30T03:07:40.000Z  70  5.750 //   --- __
2012-10-30T03:37:40.000Z  70  5.050 //   --- __
2012-10-30T03:45:10.000Z  70  4.950 //   --- __
2012-10-30T03:52:40.000Z  70  4.775 //   --- __
2012-10-30T04:00:10.000Z  70  4.575 //   --- __
2012-10-30T04:15:10.000Z  70  4.275 //   --- __
2012-10-30T04:45:10.000Z  70  3.125 //   --- __
2012-10-30T04:52:40.000Z  70  3.050 //   --- __
2012-10-30T05:07:40.000Z  70  2.925 //   --- __
2012-10-30T05:15:10.000Z  60  2.750 //   --- __
2012-10-30T05:22:40.000Z  70  2.600 //   --- __
2012-10-30T05:30:10.000Z  70  2.625 //   --- __
2012-10-30T05:37:40.000Z  70  2.150 //   --- __
2012-10-30T05:45:10.000Z  70  2.425 //   --- __
2012-10-30T05:52:40.000Z  70  2.138 //   --- __
2012-10-30T06:00:10.000Z  40  1.775 //   --- __
2012-10-30T06:15:10.000Z  70  2.100 //   --- __
2012-10-30T06:22:40.000Z  40  2.125 //   --- __
2012-10-30T06:30:10.000Z  60  2.225 //   --- __
2012-10-30T06:45:10.000Z  70  2.100 //   --- __
2012-10-30T06:52:40.000Z  70  1.925 //   --- __
2012-10-30T07:00:10.000Z  65  1.950 //   --- __
2012-10-30T07:07:40.000Z  70  1.925 //   --- __
2012-10-30T07:15:10.000Z  70  1.925 //   --- __
2012-10-30T07:22:40.000Z  70  1.875 //   --- __
2012-10-30T07:30:10.000Z  45  1.925 //   --- __
2012-10-30T07:37:40.000Z  70  1.950 //   --- __
2012-10-30T07:45:10.000Z  65  1.900 //   --- __
2012-10-30T08:00:10.000Z  20  1.800 //   --- __
2012-10-30T08:15:10.000Z  50  1.875 //   --- __
2012-10-30T08:22:40.000Z  60  1.825 //   --- __
2012-10-30T08:37:40.000Z  40  1.700 //  2.72 //
2012-10-30T08:45:10.000Z  65  1.750 //   --- __
2012-10-30T08:52:40.000Z  70  1.725 //   --- __
2012-10-30T09:30:10.000Z  20    --- __  2.17 //
2012-10-30T09:45:10.000Z  45  1.825 //  2.25 //
2012-10-30T10:00:10.000Z  75    --- __  3.00 //
2012-10-30T10:15:10.000Z  70    --- __  2.53 //
2012-10-30T10:37:40.000Z  75    --- __  2.70 //
2012-10-30T10:45:10.000Z  75    --- __  1.98 //
2012-10-30T10:52:40.000Z  75    --- __  2.08 //
2012-10-30T11:00:10.000Z  75    --- __  1.77 //
2012-10-30T11:30:10.000Z  75    --- __  2.47 //
2012-10-30T11:37:40.000Z  75    --- __  2.67 //
2012-10-30T11:52:40.000Z  75    --- __  2.22 //
2012-10-30T12:00:10.000Z  75    --- __  1.95 //
2012-10-30T12:15:10.000Z  75    --- __  3.15 //
2012-10-30T12:22:40.000Z  75    --- __  3.80 //
2012-10-30T12:30:10.000Z  75    --- __  2.45 //
2012-10-30T12:37:40.000Z  75    --- __  2.97 //
2012-10-30T12:45:10.000Z  75    --- __  1.90 //
2012-10-30T13:07:40.000Z  70    --- __  2.22 //
2012-10-30T13:15:10.000Z  70    --- __  2.20 //
2012-10-30T13:22:40.000Z  70    --- __  1.80 //
2012-10-30T13:30:10.000Z  70    --- __  1.85 //
2012-10-30T13:52:40.000Z  70    --- __  3.50 //
2012-10-30T14:07:40.000Z  70    --- __  2.25 //
2012-10-30T14:15:10.000Z  70    --- __  2.15 //
2012-10-30T14:30:10.000Z  25    --- __  2.17 //
2012-10-30T14:37:40.000Z  25    --- __  2.20 //
2012-10-30T14:52:40.000Z  20  1.950 //  2.20 //
2012-10-30T15:07:40.000Z  75    --- __  2.75 //
2012-10-30T15:15:10.000Z  75    --- __  2.03 //
2012-10-30T15:22:40.000Z  75    --- __  3.30 //
2012-10-30T15:30:10.000Z  75    --- __  3.38 //
2012-10-30T15:37:40.000Z  75    --- __  2.95 //
2012-10-30T16:07:40.000Z  65  1.925 //   --- __
2012-10-30T16:22:40.000Z  40  2.200 //   --- __
2012-10-30T16:30:10.000Z  60  2.900 //   --- __
2012-10-30T17:00:10.000Z  70  4.275 //   --- __
2012-10-30T17:07:40.000Z  60  4.525 //   --- __
2012-10-30T17:15:10.000Z  60  5.106 //   --- __
2012-10-30T17:22:40.000Z  70  5.425 //   --- __
2012-10-30T17:30:10.000Z  20  5.450 //   --- __
2012-10-30T17:37:40.000Z  20  5.800 //   --- __
2012-10-30T17:45:10.000Z  60  6.113 //  1.60 //
2012-10-30T17:52:40.000Z  40  6.338 //  1.83 //
2012-10-30T18:00:10.000Z  70  6.275 //  1.90 //
2012-10-30T18:07:40.000Z  80  6.413 //  2.03 //
2012-10-30T18:15:10.000Z  40  5.975 //  1.98 //
2012-10-30T18:22:40.000Z  70  6.929 //  1.98 //
2012-10-30T18:30:10.000Z  40  7.031 //  2.00 //
2012-10-30T18:52:40.000Z  80  7.713 //  1.90 //
2012-10-30T19:00:10.000Z  80  7.750 //   --- __
2012-10-30T19:07:40.000Z  70  7.938 //  2.08 //
2012-10-30T19:15:10.000Z  80  7.850 //   --- __
2012-10-30T19:30:10.000Z  80  8.075 //  2.05 //
2012-10-30T19:52:40.000Z  80  8.387 //  2.70 //
2012-10-30T20:00:10.000Z   0  8.450 //  2.33 //
2012-10-30T20:07:40.000Z  80  8.475 //  2.38 //
2012-10-30T20:15:10.000Z  90  8.688 //  2.33 //
2012-10-30T20:22:40.000Z  60  8.075 //  2.22 //
2012-10-30T20:30:10.000Z  65  8.625 //   --- __
2012-10-30T20:37:40.000Z  80  8.788 //   --- __
2012-10-30T20:52:40.000Z  70  9.262 //   --- __
2012-10-30T21:07:40.000Z  80  9.288 //  2.42 //
2012-10-30T21:15:10.000Z  40  8.663 //  2.35 //
2012-10-30T21:22:40.000Z  80  9.337 //   --- __
2012-10-30T21:30:10.000Z   0  9.275 //   --- __
2012-10-30T21:37:40.000Z  80  8.887 //  2.42 //
2012-10-30T21:45:10.000Z  80  8.875 //  2.40 //
2012-10-30T21:52:40.000Z  80  8.825 //   --- __
2012-10-30T22:00:10.000Z  80  9.025 //  2.22 //
2012-10-30T22:07:40.000Z  60  8.706 //   --- __
2012-10-30T22:15:10.000Z  90  8.850 //  2.38 //
2012-10-30T22:22:40.000Z  60  8.325 //   --- __
2012-10-30T22:30:10.000Z  40  8.006 //  2.40 //
2012-10-30T22:37:40.000Z  80  8.600 //  2.35 //
2012-10-30T22:52:40.000Z  65  7.550 //   --- __
2012-10-30T23:07:40.000Z  65  8.375 //   --- __
2012-10-30T23:15:10.000Z  40  7.563 //  2.03 //
2012-10-30T23:30:10.000Z  90  8.350 //  2.25 //
2012-10-30T23:37:40.000Z  80  8.300 //  2.05 //
2012-10-30T23:45:10.000Z  70  7.900 //   --- __
2012-10-30T23:52:40.000Z  80  8.788 //   --- __
2012-10-31T00:15:10.000Z  80  7.950 //   --- __
2012-10-31T00:22:40.000Z  80  7.850 //  1.75 //
2012-10-31T00:30:10.000Z  70  7.475 //  1.75 //
2012-10-31T00:37:40.000Z  80  7.563 //   --- __
2012-10-31T00:45:10.000Z   0  7.250 //   --- __
2012-10-31T00:52:40.000Z  40  6.375 //   --- __
2012-10-31T01:07:40.000Z  40  6.356 //   --- __
2012-10-31T01:15:10.000Z  20  6.363 //   --- __
2012-10-31T01:30:10.000Z  80  6.988 //   --- __
2012-10-31T01:37:40.000Z  80  6.800 //   --- __
2012-10-31T01:45:10.000Z  80  6.475 //   --- __
2012-10-31T01:52:40.000Z  80  6.387 //   --- __
2012-10-31T02:15:10.000Z  80  6.150 //   --- __
2012-10-31T02:22:40.000Z  70  4.375 //   --- __
2012-10-31T02:30:10.000Z  80  6.063 //   --- __
2012-10-31T02:37:40.000Z  70  5.675 //   --- __
2012-10-31T02:45:10.000Z  50  5.775 //   --- __
2012-10-31T02:52:40.000Z  80  5.650 //   --- __
2012-10-31T03:00:10.000Z  70  5.350 //   --- __
2012-10-31T03:07:40.000Z  70  5.275 //   --- __
2012-10-31T03:15:10.000Z  70  4.875 //   --- __
2012-10-31T03:22:40.000Z  60  5.175 //   --- __
2012-10-31T03:30:10.000Z  70  4.975 //   --- __
2012-10-31T03:37:40.000Z  20  4.250 //   --- __
2012-10-31T03:45:10.000Z  60  4.850 //   --- __
2012-10-31T04:15:10.000Z  70  3.700 //   --- __
2012-10-31T04:30:10.000Z  70  3.625 //   --- __
2012-10-31T04:37:40.000Z  70  3.575 //   --- __
2012-10-31T04:45:10.000Z  70  3.350 //   --- __
2012-10-31T04:52:40.000Z  70  3.125 //   --- __
2012-10-31T05:00:10.000Z  70  3.050 //   --- __
2012-10-31T05:07:40.000Z  70  2.875 //   --- __
2012-10-31T05:15:10.000Z  70  2.750 //   --- __
2012-10-31T05:22:40.000Z  70  2.775 //   --- __
2012-10-31T05:30:10.000Z  40  2.675 //   --- __
2012-10-31T05:37:40.000Z  70  2.575 //   --- __
2012-10-31T05:45:10.000Z  70  2.450 //   --- __
2012-10-31T05:52:40.000Z  70  2.475 //   --- __
2012-10-31T06:00:10.000Z  70  2.375 //   --- __
2012-10-31T06:07:40.000Z  70  2.250 //   --- __
2012-10-31T06:15:10.000Z  70  2.375 //   --- __
2012-10-31T06:22:40.000Z  70  2.275 //   --- __
2012-10-31T06:30:10.000Z  70  2.350 //   --- __
2012-10-31T06:37:40.000Z  60  2.375 //   --- __
2012-10-31T06:45:10.000Z  70  2.200 //   --- __
2012-10-31T06:52:40.000Z  45  2.050 //   --- __
2012-10-31T07:00:10.000Z  65  1.950 //   --- __
2012-10-31T07:07:40.000Z  70  2.025 //   --- __
2012-10-31T07:15:10.000Z  40  2.200 //   --- __
2012-10-31T07:22:40.000Z  70  1.938 //   --- __
2012-10-31T07:30:10.000Z  70  2.100 //   --- __
2012-10-31T07:37:40.000Z  70  1.925 //   --- __
2012-10-31T07:52:40.000Z  70  2.150 //   --- __
2012-10-31T08:00:10.000Z  70  1.850 //   --- __
2012-10-31T08:07:40.000Z  75  1.775 //   --- __
2012-10-31T08:15:10.000Z  65  1.925 //   --- __
2012-10-31T08:22:40.000Z  65  1.950 //   --- __
2012-10-31T08:30:10.000Z  80  1.775 //   --- __
2012-10-31T08:37:40.000Z  70  1.700 //   --- __
2012-10-31T08:45:10.000Z  80  1.750 //   --- __
2012-10-31T08:52:40.000Z  75  1.700 //   --- __
2012-10-31T09:00:10.000Z  45  1.775 //   --- __
2012-10-31T09:07:40.000Z  80  1.750 //   --- __
2012-10-31T09:15:10.000Z  20  1.625 //   --- __
2012-10-31T09:30:10.000Z  80  1.850 //   --- __
2012-10-31T09:37:40.000Z  80  1.750 //   --- __
2012-10-31T09:45:10.000Z  80  1.900 //   --- __
2012-10-31T09:52:40.000Z  80  1.763 //   --- __
2012-10-31T10:00:10.000Z  65  1.750 //   --- __
2012-10-31T10:07:40.000Z  80  1.650 //   --- __
2012-10-31T10:15:10.000Z  80  1.750 //   --- __
2012-10-31T10:22:40.000Z  80  1.750 //   --- __
2012-10-31T10:30:10.000Z  45  1.675 //   --- __
2012-10-31T10:45:10.000Z  45  1.775 //   --- __
2012-10-31T10:52:40.000Z  70  1.450 //   --- __
2012-10-31T11:00:10.000Z  45  1.650 //   --- __
2012-10-31T11:07:40.000Z  65  1.775 //   --- __
2012-10-31T11:15:10.000Z  80  1.750 //   --- __
2012-10-31T11:22:40.000Z  45  1.550 //   --- __
2012-10-31T11:30:10.000Z  50  1.850 //   --- __
2012-10-31T12:37:40.000Z  25    --- __  2.03 //
2012-10-31T13:07:40.000Z  75    --- __  2.20 //
2012-10-31T13:22:40.000Z  25    --- __  2.00 //
2012-10-31T14:00:10.000Z  75    --- __  2.03 //
2012-10-31T15:15:10.000Z  75    --- __  2.38 //
2012-10-31T15:52:40.000Z  25  1.600 //  1.77 //
2012-10-31T16:00:10.000Z  20  1.850 //  1.75 //
2012-10-31T16:07:40.000Z  70  1.700 //   --- __
2012-10-31T16:22:40.000Z  70  2.550 //   --- __
2012-10-31T17:00:10.000Z  70  3.675 //   --- __
2012-10-31T17:07:40.000Z  60  4.275 //   --- __
2012-10-31T17:15:10.000Z  70  4.550 //   --- __
2012-10-31T17:22:40.000Z  60  4.575 //   --- __
2012-10-31T17:30:10.000Z  40  4.900 //   --- __
2012-10-31T17:37:40.000Z  70  5.207 //   --- __
2012-10-31T17:45:10.000Z  70  5.775 //   --- __
2012-10-31T18:00:10.000Z  70  5.913 //   --- __
2012-10-31T18:07:40.000Z  40  6.213 //   --- __
2012-10-31T18:15:10.000Z  20  5.813 //   --- __
2012-10-31T18:22:40.000Z  70  6.325 //   --- __
2012-10-31T18:30:10.000Z  70  6.500 //   --- __
2012-10-31T18:37:40.000Z  60  6.300 //   --- __
2012-10-31T18:45:10.000Z  40  6.188 //   --- __
2012-10-31T19:00:10.000Z  70  6.350 //   --- __
2012-10-31T19:07:40.000Z  80  7.550 //   --- __
2012-10-31T19:15:10.000Z  80  7.913 //   --- __
2012-10-31T19:22:40.000Z  20  7.300 //  2.05 //
2012-10-31T19:30:10.000Z  20  7.125 //  1.88 //
2012-10-31T19:37:40.000Z  40  7.627 //  2.08 //
2012-10-31T19:45:10.000Z  40  7.563 //   --- __
2012-10-31T19:52:40.000Z   0  8.400 //  2.13 //
