# Global Ionospheric Radio Observatory
# GIRO Tabulated Ionospheric Characteristics, Version 1.0 Revision B
# Generated by DIDBGetValues on 2023-11-07T00:41:09.117Z
#
# Location: GEO 62.38N 215.0E, URSI-Code GA762 GAKONA
# Instrument: Ionosonde, Model: DPS-4D
#
# Query for measurement intervals of time:
# 2012-01-01T21:00:00.000Z - 2012-12-31T03:00:00.000Z
#
# Data Selection:
# CS is Autoscaling Confidence Score (from 0 to 100, 999 if manual scaling, -1 if unknown)
# hE [km] - Minimum virtual height of E trace
#
# All GIRO measurements are released under CC-BY-NC-SA 4.0 license
# Please follow the Lowell GIRO Data Center RULES OF THE ROAD
# https://ulcar.uml.edu/DIDBase/RulesOfTheRoadForDIDBase.htm
# Requires acknowledgement of GA762 data provider
#
#Time                     CS     hE QD
2012-06-25T22:15:00.000Z  80   91.0 //
2012-06-25T22:22:30.000Z  70   93.0 //
2012-06-25T22:30:00.000Z  80   92.0 //
2012-06-25T22:45:00.000Z  80   93.0 //
2012-06-25T22:52:30.000Z  80   93.5 //
2012-06-25T23:00:00.000Z  80   94.0 //
2012-06-25T23:07:30.000Z  80   93.3 //
2012-06-25T23:15:00.000Z  80   93.0 //
2012-06-25T23:22:30.000Z  65   95.0 //
2012-06-25T23:30:00.000Z  80   95.0 //
2012-06-25T23:37:30.000Z  40   95.0 //
2012-06-25T23:45:00.000Z  40   93.0 //
2012-06-25T23:52:30.000Z  90   95.0 //
2012-06-26T00:00:00.000Z  45   95.0 //
2012-06-26T00:07:30.000Z  40   95.4 //
2012-06-26T00:15:00.000Z  40   97.0 //
2012-06-26T00:22:30.000Z  60   90.0 //
2012-06-26T00:30:00.000Z  60   97.0 //
2012-06-26T00:37:30.000Z  80   96.0 //
2012-06-26T00:45:00.000Z  65   96.0 //
2012-06-26T00:52:30.000Z  80   95.0 //
2012-06-26T01:00:00.000Z  80   96.4 //
2012-06-26T01:07:30.000Z  80   94.0 //
2012-06-26T01:15:00.000Z  60   96.0 //
2012-06-26T01:22:30.000Z  45   97.8 //
2012-06-26T01:30:00.000Z   0   96.0 //
2012-06-26T01:37:30.000Z  90  103.5 //
2012-06-26T01:45:00.000Z  90  103.0 //
2012-06-26T02:00:00.000Z  80  102.2 //
2012-06-26T02:07:30.000Z  80  103.0 //
2012-06-26T02:15:00.000Z  80   96.0 //
2012-06-26T02:22:30.000Z  70   97.0 //
2012-06-26T02:37:30.000Z  80   98.0 //
2012-06-26T02:45:00.000Z  80  100.0 //
2012-06-26T03:00:00.000Z  70   98.5 //
2012-06-26T03:07:30.000Z  80  101.9 //
2012-06-26T03:15:00.000Z  80  104.0 //
2012-06-26T03:22:30.000Z  80  104.1 //
2012-06-26T03:30:00.000Z  90   99.0 //
2012-06-26T03:37:30.000Z  95   98.8 //
2012-06-26T03:45:00.000Z  80  103.0 //
2012-06-26T03:52:30.000Z  80  104.0 //
2012-06-26T04:00:00.000Z  90  100.9 //
2012-06-26T04:07:30.000Z  90  102.8 //
2012-06-26T04:15:00.000Z  90  102.9 //
2012-06-26T04:22:30.000Z  90  101.1 //
2012-06-26T04:30:00.000Z   0  101.4 //
2012-06-26T04:37:30.000Z  80  104.0 //
2012-06-26T04:45:00.000Z  80  105.0 //
2012-06-26T04:52:30.000Z  70  107.5 //
2012-06-26T05:00:00.000Z  60  103.0 //
2012-06-26T05:07:30.000Z  70  103.3 //
2012-06-26T05:15:00.000Z  70  100.0 //
2012-06-26T05:22:30.000Z  65  102.0 //
2012-06-26T06:07:30.000Z  70  123.0 //
2012-06-26T06:15:00.000Z   0  125.0 //
2012-06-26T06:22:30.000Z  40  126.2 //
2012-06-26T06:30:00.000Z  70  119.0 //
2012-06-26T06:37:30.000Z  70  121.0 //
2012-06-26T07:00:00.000Z  40  132.4 //
2012-06-26T07:07:30.000Z  70  129.5 //
2012-06-26T07:15:00.000Z  70  134.3 //
2012-06-26T07:30:00.000Z  70  127.2 //
2012-06-26T07:37:30.000Z  60  133.0 //
2012-06-26T07:45:00.000Z  60  129.2 //
2012-06-26T07:52:30.000Z  70  107.0 //
2012-06-26T12:00:00.000Z  40   91.2 //
2012-06-26T12:07:30.000Z  60   98.6 //
2012-06-26T12:15:00.000Z  65   95.4 //
2012-06-26T12:22:30.000Z  80   92.6 //
2012-06-26T12:30:00.000Z  80   89.1 //
2012-06-26T12:37:30.000Z  60   88.2 //
2012-06-26T12:45:00.000Z  80   89.1 //
2012-06-26T13:00:00.000Z  70   89.9 //
2012-06-26T13:07:30.000Z  70   88.1 //
2012-06-26T13:22:30.000Z  80   94.3 //
2012-06-26T13:30:00.000Z  40   93.0 //
2012-06-26T13:37:30.000Z  70   91.0 //
2012-06-26T13:45:00.000Z  80   91.0 //
2012-06-26T13:52:30.000Z  70   88.0 //
2012-06-26T14:00:00.000Z  80   88.1 //
2012-06-26T14:07:30.000Z  70   88.5 //
2012-06-26T14:15:00.000Z  40   87.6 //
2012-06-26T14:22:30.000Z  70   88.2 //
2012-06-26T14:30:00.000Z  80   91.0 //
2012-06-26T14:37:30.000Z  80   93.0 //
2012-06-26T14:45:00.000Z  80   92.5 //
2012-06-26T14:52:30.000Z  80   93.0 //
2012-06-26T15:00:00.000Z  70   92.3 //
2012-06-26T15:07:30.000Z  40   92.7 //
2012-06-26T15:15:00.000Z  70   92.3 //
2012-06-26T15:22:30.000Z  80   92.0 //
2012-06-26T15:30:00.000Z  70   91.0 //
2012-06-26T15:37:30.000Z  80   92.0 //
2012-06-26T15:45:00.000Z  80   91.0 //
2012-06-26T15:52:30.000Z  80   93.1 //
2012-06-26T16:00:00.000Z  80   92.0 //
2012-06-26T16:07:30.000Z  80   92.5 //
2012-06-26T16:15:00.000Z  60   93.7 //
2012-06-26T16:22:30.000Z  60   93.0 //
2012-06-26T16:30:00.000Z  80   93.1 //
2012-06-26T16:37:30.000Z  65   93.0 //
2012-06-26T16:45:00.000Z  80   91.9 //
2012-06-26T16:52:30.000Z  45   92.2 //
2012-06-26T17:00:00.000Z  65   92.5 //
2012-06-26T17:15:00.000Z  45   92.0 //
2012-06-26T17:22:30.000Z  90   89.9 //
2012-06-26T17:30:00.000Z  45   88.4 //
2012-06-26T17:37:30.000Z  80   87.7 //
2012-06-26T17:45:00.000Z  45   90.0 //
2012-06-26T17:52:30.000Z  45   90.3 //
2012-06-26T18:00:00.000Z  60   92.0 //
2012-06-26T18:07:30.000Z  70   89.0 //
2012-06-26T18:15:00.000Z  75   92.0 //
2012-06-26T18:22:30.000Z  40   91.2 //
2012-06-26T18:30:00.000Z  95   93.0 //
2012-06-26T18:37:30.000Z  80   92.2 //
2012-06-26T18:45:00.000Z  80   94.0 //
2012-06-26T18:52:30.000Z  80   93.1 //
2012-06-26T19:00:00.000Z  75   93.6 //
2012-06-26T19:07:30.000Z  95   92.4 //
2012-06-26T19:15:00.000Z  95   91.8 //
2012-06-26T19:22:30.000Z  90   92.4 //
2012-06-26T19:30:00.000Z  80   93.0 //
2012-06-26T19:37:30.000Z 100   92.0 //
2012-06-26T19:45:00.000Z  90   93.0 //
2012-06-26T19:52:30.000Z  95   92.5 //
2012-06-26T20:00:00.000Z  45   92.6 //
2012-06-26T20:07:30.000Z  90   91.0 //
2012-06-26T20:15:00.000Z  90   92.0 //
2012-06-26T20:22:30.000Z  95   89.6 //
2012-06-26T20:30:00.000Z  70   88.7 //
2012-06-26T20:37:30.000Z 100   91.1 //
2012-06-26T20:45:00.000Z  95   91.1 //
2012-06-26T20:52:30.000Z  90   90.5 //
2012-06-26T21:00:00.000Z  90   91.1 //
2012-06-26T21:07:30.000Z  90   90.1 //
2012-06-26T21:15:00.000Z  90   90.3 //
2012-06-26T21:22:30.000Z  80   94.0 //
2012-06-26T21:37:30.000Z  60   90.6 //
2012-06-26T21:45:00.000Z  80   91.3 //
2012-06-26T21:52:30.000Z  80   91.0 //
2012-06-26T22:00:00.000Z  80   94.0 //
2012-06-26T22:07:30.000Z  80   91.1 //
2012-06-26T22:15:00.000Z  80   92.0 //
2012-06-26T22:22:30.000Z  80   92.0 //
2012-06-26T22:37:30.000Z  60   94.0 //
2012-06-26T22:45:00.000Z  80   96.0 //
2012-06-26T22:52:30.000Z  70   92.5 //
2012-06-26T23:00:00.000Z  70   94.0 //
2012-06-26T23:07:30.000Z  80   94.0 //
2012-06-26T23:15:00.000Z  80   93.0 //
2012-06-26T23:22:30.000Z  80   91.0 //
2012-06-26T23:30:00.000Z  80   93.0 //
2012-06-26T23:37:30.000Z  65   91.9 //
2012-06-26T23:45:00.000Z  80   94.0 //
2012-06-26T23:52:30.000Z  80   95.0 //
2012-06-27T00:00:00.000Z  80   93.0 //
2012-06-27T00:07:30.000Z  80   93.0 //
2012-06-27T00:15:00.000Z  60   93.0 //
2012-06-27T00:22:30.000Z  60   96.1 //
2012-06-27T00:30:00.000Z  60   95.0 //
2012-06-27T00:37:30.000Z  80   95.6 //
2012-06-27T00:45:00.000Z  80   94.0 //
2012-06-27T00:52:30.000Z  20   98.0 //
2012-06-27T01:00:00.000Z  60   95.4 //
2012-06-27T01:15:00.000Z  75   96.0 //
2012-06-27T01:22:30.000Z  80   96.0 //
2012-06-27T01:30:00.000Z  80   97.0 //
2012-06-27T01:37:30.000Z  40   96.0 //
2012-06-27T01:45:00.000Z  80   97.0 //
2012-06-27T01:52:30.000Z  80   98.0 //
2012-06-27T02:00:00.000Z  80  100.0 //
2012-06-27T02:07:30.000Z  75   99.0 //
2012-06-27T02:15:00.000Z  80   97.0 //
2012-06-27T02:30:00.000Z  60   99.0 //
2012-06-27T02:37:30.000Z  80   98.0 //
2012-06-27T02:52:30.000Z  80   97.0 //
2012-06-27T03:00:00.000Z  90   92.1 //
2012-06-27T03:07:30.000Z  60  101.0 //
2012-06-27T03:15:00.000Z  80  101.0 //
2012-06-27T03:22:30.000Z  60   98.2 //
2012-06-27T03:30:00.000Z  40  100.1 //
2012-06-27T03:37:30.000Z  80  101.8 //
2012-06-27T03:45:00.000Z  70   95.6 //
2012-06-27T03:52:30.000Z  80   99.5 //
2012-06-27T04:00:00.000Z  65  100.0 //
2012-06-27T04:07:30.000Z  65   99.2 //
2012-06-27T04:15:00.000Z  70  101.2 //
2012-06-27T04:22:30.000Z 100  100.1 //
2012-06-27T04:30:00.000Z  90   98.8 //
2012-06-27T04:37:30.000Z  75   99.2 //
2012-06-27T04:45:00.000Z  70  100.2 //
2012-06-27T04:52:30.000Z  70  102.0 //
2012-06-27T05:00:00.000Z  65  101.0 //
2012-06-27T05:07:30.000Z  65  105.0 //
2012-06-27T05:15:00.000Z  65  107.0 //
2012-06-27T05:22:30.000Z  70  101.9 //
2012-06-27T05:30:00.000Z  80  104.0 //
2012-06-27T05:45:00.000Z  80  123.1 //
2012-06-27T05:52:30.000Z  80  131.0 //
2012-06-27T06:00:00.000Z  80  123.2 //
2012-06-27T06:07:30.000Z  60  123.0 //
2012-06-27T06:15:00.000Z  80  124.0 //
2012-06-27T06:22:30.000Z  80  124.0 //
2012-06-27T06:30:00.000Z  80  120.0 //
2012-06-27T06:37:30.000Z  80  127.0 //
2012-06-27T06:45:00.000Z  80  138.0 //
2012-06-27T06:52:30.000Z  80  147.0 //
2012-06-27T07:00:00.000Z   0  138.0 //
2012-06-27T11:37:30.000Z  45  104.2 //
2012-06-27T11:45:00.000Z  50  103.2 //
2012-06-27T11:52:30.000Z  40  103.2 //
2012-06-27T12:00:00.000Z  70  120.0 //
2012-06-27T12:07:30.000Z  70  111.5 //
2012-06-27T12:15:00.000Z  70  122.0 //
2012-06-27T12:22:30.000Z  70  126.0 //
2012-06-27T12:30:00.000Z  70  130.1 //
2012-06-27T12:37:30.000Z  50  124.0 //
2012-06-27T12:45:00.000Z  40  117.7 //
2012-06-27T12:52:30.000Z  40  111.3 //
2012-06-27T13:07:30.000Z  70  115.0 //
2012-06-27T13:15:00.000Z  40  115.0 //
2012-06-27T13:22:30.000Z  60  112.0 //
2012-06-27T13:30:00.000Z  70  116.4 //
2012-06-27T13:37:30.000Z  70  116.0 //
2012-06-27T13:45:00.000Z  20  106.8 //
2012-06-27T13:52:30.000Z  70  103.0 //
2012-06-27T14:00:00.000Z  40  104.0 //
2012-06-27T14:07:30.000Z  60  104.0 //
2012-06-27T14:15:00.000Z  70  100.0 //
2012-06-27T14:22:30.000Z  70  100.7 //
2012-06-27T14:30:00.000Z  70  102.0 //
2012-06-27T14:37:30.000Z  70  106.5 //
2012-06-27T14:45:00.000Z  60  103.5 //
2012-06-27T14:52:30.000Z  65  103.0 //
2012-06-27T15:00:00.000Z  70  101.6 //
2012-06-27T15:07:30.000Z  40  104.8 //
2012-06-27T15:15:00.000Z  70  100.0 //
2012-06-27T15:22:30.000Z  60  102.0 //
2012-06-27T15:30:00.000Z  70   95.0 //
2012-06-27T15:37:30.000Z  70   93.0 //
2012-06-27T15:45:00.000Z  70   92.3 //
2012-06-27T15:52:30.000Z  45   94.0 //
2012-06-27T16:00:00.000Z  60   94.0 //
2012-06-27T16:07:30.000Z  70   93.7 //
2012-06-27T16:15:00.000Z  70   93.0 //
2012-06-27T16:22:30.000Z  45   90.5 //
2012-06-27T16:30:00.000Z  55   93.0 //
2012-06-27T16:37:30.000Z  80   92.9 //
2012-06-27T16:45:00.000Z  60   91.4 //
2012-06-27T16:52:30.000Z  70   93.0 //
2012-06-27T17:00:00.000Z  70   92.0 //
2012-06-27T17:07:30.000Z  45   92.0 //
2012-06-27T17:15:00.000Z  40   90.4 //
2012-06-27T17:22:30.000Z  80   88.8 //
2012-06-27T17:30:00.000Z  80   89.6 //
2012-06-27T17:37:30.000Z  80   89.6 //
2012-06-27T17:45:00.000Z  80   90.8 //
2012-06-27T17:52:30.000Z  80   91.0 //
2012-06-27T18:00:00.000Z  80   90.0 //
2012-06-27T18:07:30.000Z  80   88.5 //
2012-06-27T18:15:00.000Z  80   92.0 //
2012-06-27T18:22:30.000Z  80   90.0 //
2012-06-27T18:30:00.000Z  80   91.0 //
2012-06-27T18:37:30.000Z  80   89.5 //
2012-06-27T18:45:00.000Z  60   89.2 //
2012-06-27T18:52:30.000Z  60   91.0 //
2012-06-27T19:00:00.000Z  80   91.8 //
2012-06-27T19:07:30.000Z  80   91.0 //
2012-06-27T19:15:00.000Z  80   87.8 //
2012-06-27T19:22:30.000Z  80   89.1 //
2012-06-27T19:37:30.000Z  90   89.5 //
2012-06-27T19:45:00.000Z  45   91.0 //
2012-06-27T19:52:30.000Z  60   88.8 //
2012-06-27T20:00:00.000Z  80   88.4 //
2012-06-27T20:15:00.000Z  50   90.0 //
2012-06-27T20:22:30.000Z  70   90.2 //
2012-06-27T20:30:00.000Z  65   91.0 //
2012-06-27T20:37:30.000Z  65   91.0 //
2012-06-27T20:45:00.000Z  95   91.0 //
2012-06-27T20:52:30.000Z  45   91.6 //
2012-06-27T21:00:00.000Z  60   91.0 //
2012-06-27T21:07:30.000Z  75   93.9 //
2012-06-27T21:15:00.000Z  80   92.0 //
2012-06-27T21:22:30.000Z  80   90.0 //
2012-06-27T21:30:00.000Z  65   91.0 //
2012-06-27T21:37:30.000Z  45   92.0 //
2012-06-27T21:45:00.000Z  45   90.0 //
2012-06-27T21:52:30.000Z  60   92.0 //
2012-06-27T22:00:00.000Z  85   92.4 //
2012-06-27T22:07:30.000Z  30   92.8 //
2012-06-27T22:15:00.000Z  65   93.0 //
2012-06-27T22:22:30.000Z 100   92.0 //
2012-06-27T22:30:00.000Z  95   91.0 //
2012-06-27T22:37:30.000Z  95   93.7 //
2012-06-27T22:45:00.000Z  90   93.0 //
2012-06-27T22:52:30.000Z  70   92.0 //
2012-06-27T23:00:00.000Z  80   92.0 //
2012-06-27T23:07:30.000Z  90   92.0 //
2012-06-27T23:15:00.000Z  90   92.2 //
2012-06-27T23:22:30.000Z  65   92.0 //
2012-06-27T23:30:00.000Z  80   92.5 //
2012-06-27T23:37:30.000Z  60   91.4 //
2012-06-27T23:45:00.000Z  60   94.0 //
2012-06-27T23:52:30.000Z  90   93.1 //
2012-06-28T00:00:00.000Z  60   93.0 //
2012-06-28T00:07:30.000Z  20   94.7 //
2012-06-28T00:15:00.000Z  80   93.0 //
2012-06-28T00:22:30.000Z  25   94.0 //
2012-06-28T00:30:00.000Z  70   94.0 //
2012-06-28T00:37:30.000Z  80   96.0 //
2012-06-28T00:45:00.000Z  45   97.5 //
2012-06-28T00:52:30.000Z  60   95.0 //
2012-06-28T01:00:00.000Z  75   96.0 //
2012-06-28T01:07:30.000Z  80   97.0 //
2012-06-28T01:15:00.000Z  25   97.0 //
2012-06-28T01:22:30.000Z  70   94.0 //
2012-06-28T01:30:00.000Z  75   96.0 //
2012-06-28T01:37:30.000Z  60   96.9 //
2012-06-28T01:52:30.000Z  80  100.7 //
2012-06-28T02:00:00.000Z  80   97.0 //
2012-06-28T02:15:00.000Z  80   98.0 //
2012-06-28T02:22:30.000Z  60   97.0 //
2012-06-28T02:30:00.000Z  60   98.0 //
2012-06-28T02:37:30.000Z  40   98.0 //
2012-06-28T02:45:00.000Z  80   98.6 //
2012-06-28T02:52:30.000Z  70   99.0 //
2012-06-28T03:00:00.000Z  60   99.0 //
2012-06-28T03:15:00.000Z  70   97.0 //
2012-06-28T03:22:30.000Z  80   98.0 //
2012-06-28T03:30:00.000Z  60   97.6 //
2012-06-28T03:37:30.000Z  80   99.3 //
2012-06-28T03:45:00.000Z  40   97.0 //
2012-06-28T03:52:30.000Z  80  102.0 //
2012-06-28T04:00:00.000Z  70   95.0 //
2012-06-28T04:15:00.000Z  60  101.0 //
2012-06-28T04:22:30.000Z  60  103.0 //
2012-06-28T04:30:00.000Z  40  102.5 //
2012-06-28T04:37:30.000Z  50  100.8 //
2012-06-28T04:45:00.000Z  70  104.0 //
2012-06-28T04:52:30.000Z  80  106.0 //
2012-06-28T05:00:00.000Z   0  109.0 //
2012-06-28T05:07:30.000Z   0  108.0 //
2012-06-28T05:15:00.000Z  90  105.2 //
2012-06-28T05:22:30.000Z  70  105.9 //
2012-06-28T05:30:00.000Z  80  111.0 //
2012-06-28T05:37:30.000Z  90  115.0 //
2012-06-28T05:45:00.000Z  70  115.0 //
2012-06-28T05:52:30.000Z  75  120.0 //
2012-06-28T06:00:00.000Z  90  119.0 //
2012-06-28T06:07:30.000Z  60  120.1 //
2012-06-28T06:15:00.000Z  80  125.0 //
2012-06-28T06:22:30.000Z  80  123.0 //
2012-06-28T06:30:00.000Z  70  114.4 //
2012-06-28T06:37:30.000Z  70  124.0 //
2012-06-28T06:45:00.000Z  60  134.0 //
2012-06-28T06:52:30.000Z  70  142.0 //
2012-06-28T07:00:00.000Z  70  122.8 //
2012-06-28T07:07:30.000Z  70  151.0 //
2012-06-28T07:22:30.000Z  70  138.8 //
2012-06-28T11:15:00.000Z  70  105.0 //
2012-06-28T11:22:30.000Z  40  104.5 //
2012-06-28T11:30:00.000Z  70  110.0 //
2012-06-28T11:37:30.000Z  70  104.7 //
2012-06-28T11:45:00.000Z  70  101.2 //
2012-06-28T11:52:30.000Z  70   97.2 //
2012-06-28T12:00:00.000Z  70  102.0 //
2012-06-28T12:07:30.000Z  40  103.0 //
2012-06-28T12:15:00.000Z  70  103.0 //
2012-06-28T12:22:30.000Z  70   98.6 //
2012-06-28T12:30:00.000Z  70  103.0 //
2012-06-28T12:45:00.000Z  70   97.0 //
2012-06-28T12:52:30.000Z  70   94.6 //
2012-06-28T13:00:00.000Z  70   94.9 //
2012-06-28T13:07:30.000Z  60   94.1 //
2012-06-28T13:15:00.000Z  65   95.0 //
2012-06-28T13:22:30.000Z   0   89.9 //
2012-06-28T13:30:00.000Z   0   91.1 //
2012-06-28T13:37:30.000Z  15   92.6 //
2012-06-28T13:45:00.000Z  25   85.1 //
2012-06-28T13:52:30.000Z  45   87.2 //
2012-06-28T14:00:00.000Z  65   87.0 //
2012-06-28T14:07:30.000Z  65   90.0 //
2012-06-28T14:15:00.000Z  70   87.6 //
2012-06-28T14:22:30.000Z  60   87.9 //
2012-06-28T14:30:00.000Z  70   88.8 //
2012-06-28T14:37:30.000Z  70   89.9 //
2012-06-28T14:45:00.000Z  70   88.1 //
2012-06-28T14:52:30.000Z  80   86.9 //
2012-06-28T15:00:00.000Z  80   87.6 //
2012-06-28T15:07:30.000Z  80   87.6 //
2012-06-28T15:15:00.000Z  60   89.0 //
2012-06-28T15:22:30.000Z  80   89.0 //
2012-06-28T15:30:00.000Z  40   90.0 //
2012-06-28T15:37:30.000Z  60   92.0 //
2012-06-28T15:45:00.000Z  80   90.0 //
2012-06-28T16:00:00.000Z  80   92.6 //
2012-06-28T16:07:30.000Z  80   91.7 //
2012-06-28T16:15:00.000Z  45   92.8 //
2012-06-28T16:22:30.000Z  80   93.0 //
2012-06-28T16:30:00.000Z  60   92.0 //
2012-06-28T16:37:30.000Z  80   94.0 //
2012-06-28T16:45:00.000Z  75   91.0 //
2012-06-28T17:00:00.000Z  80   91.0 //
2012-06-28T17:07:30.000Z  80   90.0 //
2012-06-28T17:15:00.000Z  70   90.0 //
2012-06-28T17:22:30.000Z  75   90.0 //
2012-06-28T17:37:30.000Z  20   91.7 //
2012-06-28T17:45:00.000Z  90   91.6 //
2012-06-28T17:52:30.000Z  95   89.6 //
2012-06-28T18:00:00.000Z  95   91.1 //
2012-06-28T18:07:30.000Z  90   91.2 //
2012-06-28T18:15:00.000Z  90   93.4 //
2012-06-28T18:22:30.000Z  90   91.2 //
2012-06-28T18:30:00.000Z  90   92.0 //
2012-06-28T18:37:30.000Z  95   93.9 //
2012-06-28T18:45:00.000Z  80   93.9 //
2012-06-28T18:52:30.000Z  90   92.0 //
2012-06-28T19:00:00.000Z 100   90.0 //
2012-06-28T19:07:30.000Z  80   95.0 //
2012-06-28T19:15:00.000Z  80   93.9 //
2012-06-28T19:22:30.000Z  90   92.0 //
2012-06-28T19:30:00.000Z  80   93.8 //
2012-06-28T19:37:30.000Z  90   93.7 //
2012-06-28T19:45:00.000Z  90   93.4 //
2012-06-28T19:52:30.000Z  90   94.0 //
2012-06-28T20:00:00.000Z  80   93.0 //
2012-06-28T20:07:30.000Z  80   92.5 //
2012-06-28T20:15:00.000Z  80   93.0 //
2012-06-28T20:22:30.000Z  90   92.0 //
2012-06-28T20:30:00.000Z  90   92.4 //
2012-06-28T20:37:30.000Z  80   93.2 //
2012-06-28T20:45:00.000Z  80   93.0 //
2012-06-28T20:52:30.000Z  80   92.7 //
2012-06-28T21:00:00.000Z  80   93.9 //
2012-06-28T21:07:30.000Z  70   94.0 //
2012-06-28T21:15:00.000Z  60   93.0 //
2012-06-28T21:22:30.000Z  80   93.6 //
2012-06-28T21:30:00.000Z  70   93.0 //
2012-06-28T21:37:30.000Z  80   93.2 //
2012-06-28T21:45:00.000Z  80   94.0 //
2012-06-28T21:52:30.000Z  80   94.0 //
2012-06-28T22:00:00.000Z  80   94.0 //
2012-06-28T22:07:30.000Z  80   93.5 //
2012-06-28T22:15:00.000Z  60   93.8 //
2012-06-28T22:22:30.000Z  80   93.2 //
2012-06-28T22:30:00.000Z  80   93.0 //
2012-06-28T22:37:30.000Z  80   93.0 //
2012-06-28T22:45:00.000Z  80   91.0 //
2012-06-28T22:52:30.000Z  80   93.0 //
2012-06-28T23:00:00.000Z  40   93.0 //
2012-06-28T23:07:30.000Z  80   94.0 //
2012-06-28T23:15:00.000Z  80   95.0 //
2012-06-28T23:22:30.000Z  60   93.9 //
2012-06-28T23:30:00.000Z  60   94.0 //
2012-06-28T23:37:30.000Z  40   94.9 //
2012-06-28T23:52:30.000Z  75   94.2 //
2012-06-29T00:00:00.000Z  65   92.9 //
2012-06-29T00:07:30.000Z  75   96.0 //
2012-06-29T00:15:00.000Z  40   94.0 //
2012-06-29T00:22:30.000Z  20   95.0 //
2012-06-29T00:30:00.000Z  80   94.0 //
2012-06-29T00:37:30.000Z  80   94.0 //
2012-06-29T00:45:00.000Z  90   91.8 //
2012-06-29T00:52:30.000Z  40   95.0 //
2012-06-29T01:00:00.000Z  80   95.3 //
2012-06-29T01:07:30.000Z  60   96.0 //
2012-06-29T01:15:00.000Z  80   96.0 //
2012-06-29T01:22:30.000Z  60   96.0 //
2012-06-29T01:30:00.000Z  60   93.7 //
2012-06-29T01:37:30.000Z  90   97.0 //
2012-06-29T01:45:00.000Z  80   97.0 //
2012-06-29T01:52:30.000Z  80   97.2 //
2012-06-29T02:00:00.000Z  80   95.9 //
2012-06-29T02:07:30.000Z  80   95.0 //
2012-06-29T02:15:00.000Z  80   96.0 //
2012-06-29T02:22:30.000Z  80   95.2 //
2012-06-29T02:30:00.000Z  80   96.0 //
2012-06-29T02:37:30.000Z  80   95.0 //
2012-06-29T02:45:00.000Z  80   99.0 //
2012-06-29T02:52:30.000Z  80   98.0 //
2012-06-29T03:00:00.000Z  40   99.0 //
2012-06-29T03:07:30.000Z  80   97.2 //
2012-06-29T03:15:00.000Z  70   95.2 //
2012-06-29T03:22:30.000Z  70   90.3 //
2012-06-29T03:30:00.000Z  90   95.5 //
2012-06-29T03:37:30.000Z  90   98.0 //
2012-06-29T03:45:00.000Z  90   96.2 //
2012-06-29T03:52:30.000Z  65   97.1 //
2012-06-29T04:00:00.000Z  80  101.0 //
2012-06-29T04:07:30.000Z  80  100.0 //
2012-06-29T04:15:00.000Z  65  102.0 //
2012-06-29T04:22:30.000Z  80  100.0 //
2012-06-29T04:30:00.000Z  80  101.5 //
2012-06-29T04:37:30.000Z  70   99.5 //
2012-06-29T04:45:00.000Z  60  102.0 //
2012-06-29T04:52:30.000Z  80  102.0 //
2012-06-29T05:00:00.000Z  80  105.0 //
2012-06-29T05:07:30.000Z  80  101.7 //
2012-06-29T05:15:00.000Z  80  104.0 //
2012-06-29T05:22:30.000Z  80  105.0 //
2012-06-29T05:30:00.000Z   0  115.0 //
2012-06-29T05:37:30.000Z  70  106.0 //
2012-06-29T05:45:00.000Z   0  115.0 //
2012-06-29T05:52:30.000Z  80  107.0 //
2012-06-29T06:00:00.000Z  80  113.0 //
2012-06-29T06:07:30.000Z  80  126.0 //
2012-06-29T06:15:00.000Z  90  106.4 //
2012-06-29T06:22:30.000Z  80  116.0 //
2012-06-29T06:30:00.000Z  80  117.0 //
2012-06-29T06:37:30.000Z  80  121.7 //
2012-06-29T06:45:00.000Z  80  119.7 //
2012-06-29T06:52:30.000Z  80  118.0 //
2012-06-29T07:00:00.000Z  80  113.6 //
2012-06-29T07:07:30.000Z  80  116.0 //
2012-06-29T07:15:00.000Z  80  110.0 //
2012-06-29T07:22:30.000Z  80  116.0 //
2012-06-29T11:22:30.000Z  70  127.0 //
2012-06-29T11:30:00.000Z  70  122.0 //
2012-06-29T12:00:00.000Z  80  115.4 //
2012-06-29T12:15:00.000Z  80  106.0 //
2012-06-29T12:22:30.000Z  80  112.2 //
2012-06-29T12:30:00.000Z  80  112.8 //
2012-06-29T12:37:30.000Z  90  118.0 //
2012-06-29T12:45:00.000Z  80  118.0 //
2012-06-29T12:52:30.000Z  80  129.0 //
2012-06-29T13:00:00.000Z  80  129.8 //
2012-06-29T13:07:30.000Z   0  133.2 //
2012-06-29T13:15:00.000Z  70  109.7 //
2012-06-29T13:22:30.000Z  70  102.0 //
2012-06-29T13:30:00.000Z  80  115.8 //
2012-06-29T13:37:30.000Z  40  114.0 //
2012-06-29T13:45:00.000Z  80  114.0 //
2012-06-29T14:00:00.000Z  40  104.8 //
2012-06-29T14:07:30.000Z  35  104.0 //
2012-06-29T14:15:00.000Z  50  103.0 //
2012-06-29T14:22:30.000Z  80  106.0 //
2012-06-29T14:30:00.000Z  80  107.0 //
2012-06-29T14:37:30.000Z  70  106.0 //
2012-06-29T14:45:00.000Z  70  102.7 //
2012-06-29T14:52:30.000Z  70  103.0 //
2012-06-29T15:00:00.000Z  70  101.0 //
